filename,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_51,eig_52,eig_53,eig_54,eig_55,N_ve
0522_Phenanthrene.xyz,211.93920958314027,82.84186054565649,55.49641650124039,41.357370687681374,34.296870712921596,26.35165840790434,25.82225051766114,11.402711698337832,11.045779896453567,8.596691975270716,7.129855697667797,5.556439425854159,3.2982146886384243,1.1928322662714643,-0.06902968784052851,-0.1607925124248226,-0.25783454736570466,-0.2953775502644744,-0.38363286253547896,-0.5277882749829866,-0.5912536970302124,-0.7543046739020925,-0.9876088498280459,-1.287067156562067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
0523_Phenylacetylene.xyz,152.41317724975556,55.54259882531566,35.661283982266454,29.722561099088306,11.095544073664286,9.643882098976155,5.049469120015644,2.064697142401669,-0.09689022420266136,-0.24355571121691819,-0.442997033649764,-0.5997802414545991,-0.7404963420529226,-1.2046524434994028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0524_Prop_1_en_2_ylbenzene.xyz,162.33402931878732,60.287669160589715,36.0780105610051,29.91659684092593,23.385378617254286,11.377904063539056,9.524457859797785,5.864046712672345,2.3791197838455562,0.0063977142565176705,-0.061305009372839864,-0.1095447891500168,-0.11162803588943296,-0.2648578634386154,-0.45794541457561827,-0.5995132803000105,-0.7307930135834513,-0.9240867182958008,-1.1709897132342926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
0525_Prop_2_en_1_ylbenzene.xyz,159.49385748923106,62.22427815108153,36.479146636164835,34.4516094872053,19.776620893724708,9.66808585848293,9.212006576383775,7.1134028959445885,2.827418269032233,0.0015919432481113277,-0.09492835095783878,-0.11049531574727207,-0.2520987553281073,-0.27088383900924357,-0.45252744690246616,-0.5955654538617943,-0.6411185661707806,-0.9472601280524335,-1.160193549635743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
0526_Propylbenzene.xyz,160.2985221847684,59.535735661099025,35.62002892693149,34.533394633636505,21.060661356775032,11.541657310381323,9.61089299206664,7.602291301100499,2.8393821647456505,0.020430582515614804,-0.04554003315582941,-0.09563497796796702,-0.11089950028563206,-0.13967245518239285,-0.2579407203474439,-0.41093309859739235,-0.4539808552350485,-0.5960896173289711,-0.70443900574938,-0.9714018762585583,-1.153518179077979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0527_Pyrene.xyz,233.26959467083174,82.98622045766669,67.6711777240532,45.49151168247372,35.69682503350348,31.878424411943485,26.87505249004218,23.151153574086578,12.470810822735285,9.913082272242102,8.91801156895174,7.603893257936335,6.473338753025193,4.156862908819671,2.9887277705313195,0.7297432193852386,-0.15867766049831722,-0.20392290538209382,-0.2600586427095398,-0.26492240746720036,-0.44191458546343226,-0.4429891428178407,-0.6915663198708674,-0.7973303821162749,-0.9304727479922502,-1.352892633095037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
0528_Styrene.xyz,152.57068282179125,54.112253101120366,35.668048414510096,29.070341339011694,12.377338611230517,9.581795684956177,6.657831224599189,2.6497917904236603,-0.021135566394654314,-0.09953432410089992,-0.25387059247770344,-0.3293366241064969,-0.4561158208195909,-0.5989961752705886,-0.8811483050748811,-1.1831039839906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0529_tert_butylbenzene.xyz,172.55497182179693,64.15019232631252,36.15963874470894,30.40851367569735,24.139416648231904,23.342833426499325,11.729609251585561,9.51046475456195,6.563973495430303,2.5827756832799733,0.05097564580981493,-0.01884364143960181,-0.028465620230823236,-0.10707723296316932,-0.13088183206127482,-0.13636477515525233,-0.15487780401907617,-0.2712890970654553,-0.46324963720329243,-0.5993005997513632,-0.8107924023979391,-0.8155055180662445,-0.9332683385590194,-1.1423969807425889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0530_trans_12_dimethylcyclobutane.xyz,128.15425589623433,35.78682359355618,31.232509372649087,15.439517415658186,13.939544861124201,6.76049404242572,0.058206706114684724,-0.03468171960991145,-0.06275838576494822,-0.08728073297107387,-0.11155391072530561,-0.13974361056537213,-0.21322028664175388,-0.3884463122810699,-0.5135729777142385,-0.7942304390885548,-0.8525790594580189,-1.02465325638653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0531_trans_13_dimethylcyclobutane.xyz,127.96503212987503,39.85538474431847,22.997315494096497,21.41493673882498,12.224348754769933,6.8558352855730735,0.05602443373744828,-0.044934594125644815,-0.0695620844256948,-0.07150827430214671,-0.1272548346137032,-0.12955807161305002,-0.17394053566459625,-0.36101420242706794,-0.6205018030005597,-0.7208422985446328,-0.8802276689811422,-1.0209020169415401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0532_3E_penta_13_diene.xyz,109.7200867188593,43.72975309666934,21.967717971148865,10.223499895603302,5.871916877247201,-0.04237327509162257,-0.06594220490385398,-0.0691513869724106,-0.18892047814563034,-0.3544847111905144,-0.5532656382853309,-0.8767946859215788,-1.0715161818872754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0533_trans_decalin.xyz,172.16141436060673,60.70032884490786,42.241699756628485,31.242632992531625,26.285036935473663,14.147979217447418,11.719397928387147,10.534710396402412,8.631432524987565,6.313630288593062,0.09765262909975957,-0.009138696910209146,-0.02230037588360459,-0.09902965671672094,-0.10463529900746835,-0.10904904605097349,-0.13778690486395367,-0.14337489210962218,-0.16750264109865576,-0.3558295392499311,-0.3598500096605803,-0.40536903855804224,-0.5344234810427663,-0.6188150218543459,-0.6987196939909267,-0.7652934969578572,-0.9206753069858371,-1.043070779864773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0534_Tridecane.xyz,159.36650091703416,89.7221372725506,62.66955301217822,45.375135882550374,33.92743762222529,25.612004590137673,19.694063328851485,15.413853425598717,12.482848981324555,10.58596365724456,9.568695660034908,9.212259845171221,9.14801710589227,0.245616069567065,0.15088924016417737,0.054857466553449294,-0.028187565596488787,-0.06868362148782474,-0.0691727893467054,-0.09060616850630464,-0.10222431136271275,-0.11754840915164284,-0.14153051271740416,-0.14436084204485433,-0.17147617203767745,-0.17307985860134745,-0.19165236280245498,-0.19227953325936797,-0.22540453372239957,-0.338150194826915,-0.41568704902693854,-0.4819601278786168,-0.5362741949742132,-0.5867458230871891,-0.6390996505111821,-0.7040152702561144,-0.7842011097415872,-0.8741493161886505,-0.9554762918267187,-1.0124607065285267,-1.0300400690574876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
0535_Triphenylene.xyz,243.70408377507943,84.20148334076562,84.19891221745978,44.91305553669357,39.411051515925216,39.41086112966753,28.493946154240327,25.32901052886249,25.327842083514433,11.127890489089136,10.939863420547164,10.93975101389494,7.287615136843445,7.287468436554011,6.54557052530032,3.0201891377183254,3.0200213353552425,0.6696320890286471,-0.03250683597146625,-0.13898985779209333,-0.1390333965542255,-0.29990999919795747,-0.29997139762328634,-0.45362299757669466,-0.4940133504485286,-0.6079738282474708,-0.6080168659778185,-0.9979847990908131,-0.9980132995806001,-1.3123176488116228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
0536_Undecane.xyz,149.89420605621405,80.81220937222795,54.40453633891404,37.89828394722083,27.301993968573008,19.940723499650183,15.039882362229127,11.850142304201288,10.052074382861662,9.249250071996995,9.211646794282403,0.23391903811352738,0.12170928444064644,0.01525278209171124,-0.06854225000382624,-0.06909060686365832,-0.06932496703391641,-0.10157758078109734,-0.12737988690619587,-0.12814515204271226,-0.16083067506524504,-0.16649912694119065,-0.18858396251399887,-0.19047231109909749,-0.2384777597981358,-0.36397779658565466,-0.4488937745318132,-0.5202247454560569,-0.5803902667221807,-0.644975047928437,-0.7257314901033018,-0.8277246829699711,-0.9297281124403756,-1.0056920628837513,-1.0304107506614133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
0537_2Z_3_methylpent_2_ene.xyz,123.77155327128966,39.825486644040616,31.485598427792773,18.054729426966414,13.421124300556183,4.792004078215174,0.04668471301871118,-0.02079992179013747,-0.04545643896079318,-0.06766680990694166,-0.08905294310256232,-0.13623748005125608,-0.17954380303472137,-0.39638257355467027,-0.5237097266989243,-0.8219176457641438,-0.9080630857395728,-1.059719236720109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0538_2Z_4_methylpent_2_ene.xyz,122.5166632271308,44.83754463352366,24.19287533142749,22.920254979146353,11.280723568176036,5.644406284462704,0.030278872247885266,-0.030953987434085155,-0.06251982607087547,-0.06338095917521468,-0.11392970168627287,-0.13248711603992175,-0.17291430799655297,-0.34783588508515595,-0.5749790122425885,-0.8083495471872906,-0.9176523859366628,-1.0491129707046472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0539_2Z_hex_2_ene.xyz,120.7917212087392,47.09465607505326,28.030532880751608,18.655443695326092,11.008854394795877,5.803897036211152,0.05875209388002138,-0.02899711498687028,-0.06262637389519773,-0.08317263019834074,-0.13134105695193,-0.143244426469006,-0.17348172694318179,-0.4014683469063224,-0.5387481177804486,-0.7316455382161394,-0.939661948817987,-1.060838907036216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0540_2Z_pent_2_ene.xyz,109.57112313376192,40.65692553053864,23.101082200673176,13.60125466439508,5.898108627016188,0.056084058423003326,-0.05440435614814343,-0.07609494550951552,-0.08236848444146355,-0.16375382845226286,-0.17502811480650818,-0.4629974372903861,-0.6134437069304316,-0.9058246064703126,-1.0601367376292972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0541_Acetylene.xyz,67.91240981225083,7.98056759436003,-0.22523451634179825,-0.9515324914171883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0542_1_Methylcyclopropene.xyz,103.03266196285755,28.742598036650595,14.484393102960727,6.423180221198319,-0.024862696748987972,-0.06400597206016682,-0.09179731894073177,-0.45040487446789346,-0.7033089765131518,-0.9160326872324118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0543_Penta_12_diene.xyz,111.08798958502933,40.92943649120862,23.491572167757244,11.991377287888028,3.8589245552419023,0.014595374357639093,-0.053609372026336595,-0.06373338426429366,-0.1408859746231131,-0.3140522436308571,-0.566525197904601,-0.8777585238593518,-1.0668047680444874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0544_Methylidenecyclobutane.xyz,117.11970198275395,33.78431404665148,21.541515510768313,13.41093139469549,5.450715285686303,0.05582941423073541,-0.041784672651077964,-0.1045542506458798,-0.14942585515641366,-0.3882290059826431,-0.6168903721967784,-0.7397428794832666,-1.0318546015405257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0545_2_Methylbutane.xyz,110.71047144690482,35.63666395655818,24.18376269393654,15.465879841936568,8.294833741545744,0.08204332004388656,-0.007105449425666886,-0.0339063621005585,-0.0743503770059952,-0.12871611723059162,-0.14971970667965018,-0.16509431803108385,-0.2613563860086719,-0.5437106911499916,-0.8065036478936257,-0.8799601541996306,-1.0327057940705697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0546_23_Dimethyl_13_butadiene.xyz,126.81318787824773,40.03373877891315,26.920576999416607,20.81565054182537,11.452017705011963,3.8928428822468844,0.049580514969985126,-0.05278157026942197,-0.06280767015868896,-0.08242683462927008,-0.0827032803174106,-0.18070134886060638,-0.7180828543926063,-0.7275265064712504,-0.8531216290339453,-1.0688124099429817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0547_4_Methylcyclopentene.xyz,130.59760742237717,37.84003814933514,27.744554752783348,19.24826930051179,8.029358774051252,6.366455814890601,0.0037842401864191452,-0.029159410952269194,-0.08966893005962781,-0.1215679639898143,-0.13883706762719356,-0.30242753799417615,-0.45929610382007513,-0.7192883438422022,-0.8846100994021944,-0.9365817998925345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0548_Methylidenecyclopentane.xyz,129.6889252768341,39.30403052371267,28.615505445446605,16.993661064952477,9.471634075956135,5.762414183697739,0.07640529792624016,-0.047526015838954376,-0.07935731692405543,-0.13667941827592833,-0.1369574663843756,-0.31928430003368763,-0.5178650617316483,-0.6762410642785858,-0.9201232033047142,-0.9299108251983362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0549_Bicyclo310hexane.xyz,133.70966307017625,35.55108199547786,28.792214662497077,15.144893919512366,8.344335404570167,8.244254555256347,0.07849087888271045,-0.05546266990759791,-0.10127997184943638,-0.12942259103823958,-0.15445209742421717,-0.4183251924267364,-0.4244700636943555,-0.7240620954820416,-0.7618072914495013,-0.947021316544956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0550_3Z_hex_3_ene.xyz,119.7392859538017,47.68056050648425,29.53291133276462,16.475345746847317,12.244572877505734,5.7155619050852025,0.060538287841176486,-0.018621881906381584,-0.06673183317046283,-0.07270837711377211,-0.11830640670509573,-0.17141600217161929,-0.17525759903815816,-0.4571588878913312,-0.4891731430302759,-0.7308046447433894,-0.9423466027469583,-1.0576200352568226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0551_3E_hex_3_ene.xyz,118.63660101361805,49.49064217558116,29.2171711587124,16.225908403021034,11.529692319727836,6.334895952473195,0.006207945065287464,-0.00085971818505984,-0.0640555123168629,-0.07322835514135784,-0.13235683464255685,-0.1409647015952187,-0.2163307086159053,-0.4394632034972203,-0.5250099044810322,-0.7053003495886129,-0.9430972138878962,-1.0518212696916047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0552_3_Methylpent_1_ene.xyz,122.50917803951114,43.47545274782778,29.87706515778948,17.812980865451646,10.966827630500923,6.81752047378764,0.03732399617376896,-0.017030130221788533,-0.04924944308347344,-0.08453213453316605,-0.1111460205954581,-0.16041244627577886,-0.2240715657370228,-0.38193682551572683,-0.5483032872116178,-0.8237731348242904,-0.9029359878608245,-1.0443267386275705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0553_2_Ethylbut_1_ene.xyz,123.08099268869185,42.955583770246186,28.940751299060132,18.618071790677693,12.564061243392338,5.21817019508765,0.062076750460392835,0.007120050125721596,-0.045509507496880354,-0.06619002699993902,-0.1188477781597587,-0.1435695912612384,-0.17720326669796085,-0.48021926239199714,-0.5260022356538129,-0.752362524401322,-0.9320256235980313,-1.0562667745253151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0554_23_Dimethylbut_1_ene.xyz,125.54829456909007,39.56162026050273,24.206659273321048,24.003410878091426,12.727568933924587,5.350823445443598,0.03283341533411421,-0.0031561463381707647,-0.03552633159367183,-0.04179886610943138,-0.10626932512649871,-0.1460461185953479,-0.16719548951858454,-0.33489236885868817,-0.7248495792942692,-0.809961456851812,-0.8639098541908913,-1.048974042674529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0555_23_Dimethylbut_2_ene.xyz,125.65907521495674,38.724692641684015,26.885527334949998,21.07378046206022,14.995010003937798,3.9100070855047937,0.06017207333568686,0.028833289328027305,-0.021257816678000845,-0.026008948143235514,-0.13558309817969078,-0.14272730849751056,-0.1464891976448365,-0.21541667547068785,-0.7849416569509662,-0.8208350073540355,-0.8327836915818052,-1.0624235087009555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0556_Methylcyclopentane.xyz,128.54739516026706,38.23894480600971,28.62387664862157,18.51741287549727,9.239761954433519,8.112954219054222,0.1310935046319605,-0.044927266307853285,-0.056163617440657815,-0.09560351744603383,-0.14204141838814602,-0.1862089151876144,-0.2025150914458409,-0.4011721282132606,-0.5182290027697595,-0.7469731911272116,-0.920798203116715,-0.9481756205165808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0557_Ethylcyclobutane.xyz,126.17152764578148,43.90269862933332,21.952713638328433,20.043847481511378,12.103885645719805,7.141121067273403,0.10348832108092633,-0.028610329334893218,-0.06730566471185771,-0.1049221162782208,-0.12730492209989103,-0.15688258416311884,-0.21176529612973008,-0.4602607542276015,-0.5635841378026796,-0.6217960549201804,-0.8998434359494188,-1.0283759368555714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0558_23_Dimethylbutane.xyz,124.28851743426128,39.159503221875,27.014169080684532,21.08269906024203,13.98704965314283,7.3336806469922085,0.05832240879348867,0.03290609410995714,-0.04317272931702689,-0.060431561900389764,-0.10223464948200961,-0.1152262244484012,-0.1431548844206051,-0.1885726020517679,-0.23664462041503184,-0.38697419474040257,-0.7917726428743415,-0.8290259515126679,-0.8793387211426649,-1.0316676212404154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0559_135_Cycloheptatriene.xyz,142.8132999168687,42.36721510318073,40.736343423306415,16.570544112623885,13.365685494633293,5.482074360399066,4.136939036137405,0.011184975261782472,-0.10142548134689851,-0.1988830244486643,-0.2574298892832498,-0.48652270343033943,-0.5132497994921424,-0.9483645861314133,-0.9706745422970383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0560_Quadricyclane.xyz,154.51109201819588,34.26544107386077,31.67003965156019,20.372246581030414,9.126852651689447,8.046467725562266,7.251966850235318,0.003296625515138662,-0.06782446446111565,-0.256203722576548,-0.3674835362095767,-0.3995949966983856,-0.6079725190634201,-0.7253390711190579,-0.8162484715397667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0561_13_Cycloheptadiene.xyz,140.2736627014125,42.7321458638978,41.626515239664926,16.47717559377738,14.625502711430302,6.8643463682473405,4.280496360550285,-0.0027499713581934223,-0.02516672067423017,-0.11153155055997419,-0.1160019006480818,-0.23809464968295566,-0.332458001703803,-0.5381644973477313,-0.5740436139256601,-0.9602944130779968,-0.9746031240202729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
